frame_nmr,car_id,car_bbox,car_class,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1401,870,[1482.7923583984375 929.4402465820312 1958.6292724609375 1324.4923095703125],car,[1664.47705078125 1206.021484375 1787.86279296875 1251.167724609375],0.43072184920310974,LPILJA,0.7688925389871414
1402,717,[475.0240783691406 898.4769287109375 1024.0989990234375 1417.53564453125],car,[680.51904296875 1272.8167724609375 822.6279296875 1315.2969970703125],0.7985977530479431,N64OG},0.2278708400204832
1402,870,[1486.1788330078125 930.8599853515625 1959.71630859375 1327.7369384765625],car,[1661.922119140625 1206.220458984375 1789.421142578125 1251.043701171875],0.5814632177352905,LPMLJA,0.901031119751725
1403,717,[471.7730712890625 902.8031616210938 1024.617919921875 1419.3299560546875],car,[681.4732055664062 1276.9267578125 819.8795776367188 1318.09130859375],0.8023549318313599,NLEA0GY,0.12472306677893859
1403,870,[1482.089599609375 934.1497192382812 1961.3555908203125 1333.08544921875],car,[1666.364013671875 1211.16845703125 1786.079833984375 1255.78857421875],0.5003165006637573,LPRLJA,0.4516487328144447
1404,717,[470.08392333984375 907.0410766601562 1018.7172241210938 1422.3138427734375],car,[678.614501953125 1281.095947265625 819.12255859375 1323.969970703125],0.856275737285614,NEA0GY,0.1800946998895164
1404,870,[1477.683837890625 936.9292602539062 1962.0452880859375 1336.6827392578125],car,[1662.89306640625 1213.6318359375 1802.7138671875 1260.025390625],0.6561251878738403,LPELJA,0.2790020734032833
1405,870,[1479.399658203125 939.1893920898438 1963.4527587890625 1339.25927734375],car,[1664.165283203125 1215.319580078125 1797.840576171875 1262.406982421875],0.8454591631889343,LPULJA,0.13025918866371
1405,717,[468.4090576171875 909.3064575195312 1021.2620849609375 1427.248779296875],car,[676.4029541015625 1283.2078857421875 818.2947998046875 1325.3787841796875],0.8433071374893188,NL64OGY,0.14487618114695583
1406,870,[1483.6328125 942.6004028320312 1964.416015625 1343.6119384765625],car,[1668.4927978515625 1220.22216796875 1799.1361083984375 1266.16015625],0.8524652719497681,LPULJA,0.5707724934214142
1406,717,[466.1549072265625 912.1832275390625 1031.458251953125 1428.0621337890625],car,[674.4978637695312 1291.541748046875 815.9566040039062 1332.411865234375],0.8057735562324524,NE4OGX,0.13653123229744002
1407,717,[461.9699401855469 916.3557739257812 1021.3952026367188 1426.13037109375],car,[672.0675048828125 1296.488525390625 815.4241943359375 1339.926513671875],0.7717205882072449,NLETOGX,0.2656848455453332
1407,870,[1481.687255859375 946.0969848632812 1967.773193359375 1348.2041015625],car,[1668.73828125 1227.21142578125 1808.1435546875 1270.77294921875],0.6393809914588928,LPRLJA,0.7856484512564333
1408,717,[459.5012512207031 919.4806518554688 1015.9324340820312 1422.1280517578125],car,[670.515869140625 1300.563720703125 813.029052734375 1344.010986328125],0.7920603156089783,NG4ODZ,0.043700067319246465
1408,870,[1472.8905029296875 948.0849609375 1968.851318359375 1349.6202392578125],car,[1668.071044921875 1228.377197265625 1807.34521484375 1274.1025390625],0.6590665578842163,LPELJA,0.9053055194600917
1409,717,[456.9015197753906 922.838134765625 1020.1961059570312 1423.998046875],car,[669.6778564453125 1305.78369140625 812.9005126953125 1348.2041015625],0.7682000398635864,NEJ0D,0.0640730216746134
1409,870,[1468.7071533203125 951.2090454101562 1971.433349609375 1353.6099853515625],car,[1668.805419921875 1229.861572265625 1808.336181640625 1276.359619140625],0.6457055807113647,LPRLJA,0.45998832130048656
1410,717,[453.0404357910156 926.4786987304688 1012.966064453125 1423.8101806640625],car,[667.9617919921875 1309.939697265625 808.6998291015625 1353.75537109375],0.8419374227523804,NL64DGZ,0.04120113794170603
1410,870,[1469.4012451171875 954.0875854492188 1974.639892578125 1358.68359375],car,[1672.2216796875 1236.615478515625 1807.622802734375 1281.027587890625],0.30871278047561646,LPALJA,0.6727739765766148
1411,717,[450.9869079589844 928.92822265625 1010.8433837890625 1424.0518798828125],car,[669.1678466796875 1313.383544921875 809.4666748046875 1355.80322265625],0.8451932668685913,NL6A0G7,0.0831287271767778
1411,870,[1472.5013427734375 955.46142578125 1977.373779296875 1361.3216552734375],car,[1674.1014404296875 1238.9130859375 1806.3531494140625 1283.90234375],0.6702726483345032,LPELJA,0.41297370449110343
1412,717,[447.6717529296875 932.51611328125 1010.029052734375 1421.373779296875],car,[665.9910888671875 1320.739501953125 804.2510986328125 1361.569091796875],0.7631669044494629,ML64OGY,0.11385249127543982
1412,870,[1485.447998046875 958.41943359375 1980.2578125 1366.1474609375],car,[1671.55908203125 1243.238037109375 1809.68408203125 1286.928955078125],0.5690562129020691,LPOLJA,0.19477524512394842
1413,870,[1478.1419677734375 961.7955932617188 1982.6043701171875 1371.4683837890625],car,[1672.47705078125 1244.49072265625 1812.95751953125 1291.11572265625],0.6342835426330566,LPALJA,0.8066626183348399
1413,717,[445.15606689453125 937.314453125 1009.3005981445312 1422.083251953125],car,[657.0919189453125 1327.495361328125 802.8436279296875 1369.086181640625],0.5353373885154724,NLEDGX,0.3140065220058484
1414,870,[1481.2296142578125 964.2033081054688 1983.3829345703125 1373.3231201171875],car,[1673.3837890625 1248.8365478515625 1813.61181640625 1293.5657958984375],0.5035976767539978,LP14LJA,0.604354307573675
1414,717,[443.3423156738281 939.9352416992188 1009.1449584960938 1423.3082275390625],car,[656.963134765625 1330.9613037109375 805.69970703125 1372.1697998046875],0.4417771100997925,WE40GZ,0.24317893311056357
1415,870,[1476.55810546875 967.2063598632812 1987.1971435546875 1376.9573974609375],car,[1680.5338134765625 1252.230224609375 1814.8714599609375 1297.282958984375],0.7639340758323669,LP14LJA,0.37893524237858467
1415,717,[440.0321960449219 944.6329345703125 1019.29296875 1427.1300048828125],car,[656.281494140625 1338.396728515625 801.67138671875 1378.496826171875],0.595914900302887,NEI0G7,0.0610182537495125
1416,717,[435.5113830566406 948.38525390625 1007.8884887695312 1428.6336669921875],car,[654.6785278320312 1344.2869873046875 794.9724731445312 1384.1417236328125],0.7869817614555359,ME0GZ,0.33699783416851586
1416,870,[1492.676025390625 969.9921875 1989.8388671875 1381.248779296875],car,[1682.4715576171875 1259.09765625 1814.4329833984375 1301.269287109375],0.7514368295669556,LPALJA,0.6012448296019967
1417,717,[433.49334716796875 951.2284545898438 1005.5850830078125 1429.42724609375],car,[654.4852294921875 1345.764892578125 795.027099609375 1386.091064453125],0.7917383313179016,WB40G7,0.01182580079207073
1417,870,[1480.334228515625 971.9632568359375 1990.921630859375 1383.3077392578125],car,[1681.3905029296875 1260.599853515625 1816.4439697265625 1304.19189453125],0.7707725763320923,LP44LJA,0.2679679607263113
1418,870,[1484.5975341796875 975.43017578125 1992.6224365234375 1387.565185546875],car,[1677.350341796875 1261.6439208984375 1820.211669921875 1309.0999755859375],0.7973423004150391,LPILJA,0.43893510840827255
1418,717,[428.32080078125 955.1058349609375 1017.6415405273438 1431.23291015625],car,[649.8789672851562 1351.9989013671875 793.1565551757812 1389.9251708984375],0.6538674235343933,NL640C7,0.4999164557515765
1419,870,[1479.9656982421875 978.2368774414062 1994.321533203125 1391.3133544921875],car,[1680.326171875 1266.987548828125 1819.36474609375 1313.5419921875],0.5936176180839539,LOLD,0.06719089299440384
1419,717,[425.18756103515625 960.1519165039062 1010.017578125 1431.744140625],car,[648.2605590820312 1360.923828125 789.8040161132812 1398.81005859375],0.4474294185638428,WE40G7,0.2049589243167529
1420,870,[1475.886474609375 979.8333129882812 1996.5123291015625 1393.85205078125],car,[1684.74853515625 1268.901123046875 1818.9150390625 1314.7724609375],0.7164726257324219,LPALJA,0.2268594670375518
1420,717,[423.791748046875 962.9622802734375 1012.7689819335938 1432.31591796875],car,[645.6920166015625 1364.4613037109375 788.0426025390625 1404.0526123046875],0.25430572032928467,ME40G,0.18405174775394845
1421,870,[1488.657958984375 982.0532836914062 1998.646728515625 1399.329833984375],car,[1685.7188720703125 1275.071533203125 1820.8292236328125 1318.798583984375],0.8255146741867065,LPALJA,0.18319942966552877
1421,717,[419.8006286621094 968.2553100585938 1020.8040161132812 1433.862060546875],car,[643.5408935546875 1370.9163818359375 786.8345947265625 1410.2574462890625],0.4858870804309845,N640G7,0.5575305570427798
1422,870,[1504.5958251953125 984.9417114257812 1999.47607421875 1403.0416259765625],car,[1687.7066650390625 1276.593017578125 1825.8914794921875 1323.108154296875],0.8212767839431763,LLLI,0.21260610222816467
1422,717,[416.972412109375 972.9972534179688 1011.7955322265625 1432.82275390625],car,[644.200439453125 1375.4951171875 785.427734375 1419.10546875],0.5222634077072144,NG40OGJ,0.06106022168158234
1423,870,[1511.6842041015625 986.8479614257812 2000.11669921875 1405.1572265625],car,[1687.46142578125 1280.0853271484375 1827.3583984375 1325.8900146484375],0.8095797300338745,LP14LJA,0.5706985467992932
1423,717,[413.76800537109375 976.6168823242188 1015.52685546875 1431.529541015625],car,[639.94921875 1378.241943359375 784.7252197265625 1420.828125],0.3376395106315613,N6I0G7,0.12666758216505095
1424,870,[1511.7137451171875 990.5799560546875 2002.21142578125 1408.850341796875],car,[1689.80126953125 1285.249755859375 1824.1279296875 1329.274658203125],0.8552377223968506,LPALJ,0.3475671266196601
1425,870,[1514.1632080078125 994.3912353515625 2004.56689453125 1414.440185546875],car,[1692.391357421875 1292.166015625 1834.127685546875 1334.436279296875],0.8317761421203613,LPELJ,0.33439625900419984
1426,870,[1515.928466796875 996.45361328125 2006.014892578125 1416.642333984375],car,[1691.484375 1294.6614990234375 1829.970458984375 1338.2425537109375],0.8198087811470032,LPILJA,0.3394651386180758
1427,870,[1514.8424072265625 999.4747924804688 2007.9892578125 1420.2940673828125],car,[1690.617431640625 1298.501953125 1835.07958984375 1343.308349609375],0.8112359642982483,LPILJ,0.5839471019265102
1428,870,[1514.6239013671875 1003.272705078125 2010.9150390625 1424.162841796875],car,[1694.1077880859375 1302.11962890625 1837.6871337890625 1347.51708984375],0.8160128593444824,LPULJA,0.4230302183731395
1429,870,[1513.9210205078125 1005.5631103515625 2012.33056640625 1426.07080078125],car,[1695.7911376953125 1304.888916015625 1840.1488037109375 1350.765869140625],0.8780748248100281,LPLLJA,0.4721096095787805
1430,870,[1515.5626220703125 1010.9857788085938 2015.9952392578125 1428.8829345703125],car,[1693.80029296875 1308.813232421875 1840.1123046875 1356.168701171875],0.8857254385948181,LPDLJA,0.343222727489679
1431,870,[1515.0361328125 1014.5911254882812 2019.6287841796875 1431.587890625],car,[1697.8125 1311.83203125 1843.36083984375 1359.001953125],0.8764374256134033,LPULJ,0.3913522060848047
1432,870,[1496.712646484375 1015.7154541015625 2020.8890380859375 1432.4097900390625],car,[1699.58837890625 1311.398193359375 1844.168701171875 1361.46044921875],0.8835566639900208,LPCLJI,0.22871310709278944
1433,870,[1489.5267333984375 1019.0178833007812 2022.8203125 1434.674072265625],car,[1702.169677734375 1319.377685546875 1845.7529296875 1366.501708984375],0.8761777281761169,LPILI,0.15512993316492893
1434,870,[1501.8804931640625 1022.4222412109375 2025.34375 1435.77490234375],car,[1703.384521484375 1326.2794189453125 1847.809326171875 1371.4913330078125],0.8242776989936829,LPCLJA,0.4471151585604176
1435,870,[1517.580078125 1025.4189453125 2025.91796875 1435.8095703125],car,[1701.883056640625 1326.0771484375 1847.945068359375 1374.1220703125],0.8340040445327759,LPELJA,0.5078641502600024
1436,870,[1503.8759765625 1029.083251953125 2028.2379150390625 1436.2371826171875],car,[1705.04150390625 1330.0198974609375 1846.1630859375 1377.9075927734375],0.803913950920105,LPILJA,0.2851912195397098
1437,870,[1507.10009765625 1032.7161865234375 2029.953369140625 1436.2193603515625],car,[1708.561767578125 1338.19189453125 1846.487060546875 1381.077392578125],0.8028489351272583,LPIQLJA,0.1349333488096553
1438,870,[1499.1175537109375 1035.1107177734375 2031.1090087890625 1435.5611572265625],car,[1708.6795654296875 1341.76318359375 1848.3199462890625 1384.91162109375],0.8682650923728943,LPULJA,0.33917607932512495
1439,870,[1513.181640625 1038.6885986328125 2033.074462890625 1435.82275390625],car,[1710.3201904296875 1345.1129150390625 1851.2476806640625 1387.9910888671875],0.8786454200744629,LPULJ,0.30875619803858967
1440,870,[1497.5904541015625 1042.48388671875 2036.2366943359375 1437.1285400390625],car,[1712.202392578125 1347.9609375 1852.054443359375 1391.87841796875],0.8824906349182129,LPMLJA,0.3264606332534084
1441,870,[1491.908203125 1044.9366455078125 2037.70849609375 1437.1658935546875],car,[1717.229736328125 1351.303466796875 1853.385498046875 1395.353271484375],0.8390992879867554,LPUDJA,0.1318711851875971
1442,870,[1496.3006591796875 1047.9156494140625 2039.8409423828125 1437.72705078125],car,[1715.582763671875 1356.008056640625 1851.493896484375 1401.250732421875],0.7322351336479187,LPULJA,0.0829141702030093
1443,870,[1503.9136962890625 1052.060791015625 2041.302734375 1437.849609375],car,[1712.4583740234375 1359.428466796875 1855.2332763671875 1405.496826171875],0.6051557064056396,LPOLJA,0.03737210706762964
1444,870,[1507.8941650390625 1054.001953125 2042.9266357421875 1437.240234375],car,[1712.41162109375 1360.29541015625 1858.521728515625 1407.887451171875],0.7452269196510315,LPVUJA,0.2267286870736861
1445,870,[1514.1900634765625 1057.162109375 2045.147216796875 1437.6815185546875],car,[1719.02392578125 1370.431640625 1863.697265625 1413.0458984375],0.5084723830223083,LPULJA,0.24422172624919833
1446,870,[1522.5555419921875 1061.1815185546875 2048.076171875 1437.3892822265625],car,[1717.058837890625 1375.927734375 1864.268310546875 1418.1875],0.25807687640190125,LPULJA,0.30240248209933585
1447,870,[1511.7957763671875 1063.7542724609375 2049.30615234375 1436.537353515625],car,[1719.172119140625 1376.931640625 1862.993408203125 1420.30517578125],0.3765789270401001,LPLLJA,0.3604100579510161
1563,1362,[568.7052612304688 1062.4149169921875 1091.7886962890625 1435.2156982421875],car,[749.603271484375 1340.009033203125 889.698974609375 1379.347900390625],0.42285895347595215,JGR,0.037897655522367714
1564,1362,[566.67138671875 1065.3123779296875 1090.9478759765625 1435.0478515625],car,[747.967041015625 1340.388671875 891.87939453125 1380.859375],0.615061342716217,HXS?,0.11663934588432312
1565,1362,[563.8649291992188 1069.324951171875 1089.81982421875 1435.8958740234375],car,[743.9240112304688 1344.6962890625 892.2207641601562 1386.140625],0.6150191426277161,None,0.0
1566,1362,[560.59423828125 1075.2757568359375 1088.9903564453125 1436.0889892578125],car,[741.1329956054688 1348.16162109375 887.5388793945312 1390.613525390625],0.4669273793697357,None,0.0
1567,1362,[559.3369140625 1077.4349365234375 1088.7681884765625 1435.6875],car,[737.9146728515625 1351.370361328125 881.1795654296875 1391.640869140625],0.25377190113067627,HG2IBP",0.054395061225384504
1632,1375,[426.9024963378906 1086.271484375 942.7423706054688 1432.5003662109375],car,[599.0531005859375 1392.6890869140625 732.9493408203125 1423.1431884765625],0.49717476963996887,LUCS*RV,0.0075340028451993946
1633,1375,[422.6402587890625 1088.90576171875 940.5457763671875 1432.4501953125],car,[596.538818359375 1390.273193359375 730.593505859375 1426.507568359375],0.25267577171325684,DLICEYAD,0.043148968298040415
1634,1375,[417.81549072265625 1093.742431640625 936.8819580078125 1433.2042236328125],car,[594.7433471679688 1383.23583984375 734.3416137695312 1424.82568359375],0.6944844126701355,MUOGPO,0.16621560325531268
1635,1375,[412.5244445800781 1097.9168701171875 933.6019897460938 1432.8447265625],car,[590.3555908203125 1385.4864501953125 722.81103515625 1429.9407958984375],0.642819881439209,@UD6XRQ,0.16061163385983301
1636,1375,[409.5751037597656 1100.329833984375 931.7116088867188 1432.3291015625],car,[588.30419921875 1391.357177734375 715.2828369140625 1431.431884765625],0.4805741310119629,MOUD6RRI,0.07822076311979712
1720,1208,[491.3081359863281 960.9874267578125 999.0794677734375 1399.67578125],car,[669.7520141601562 1263.27978515625 786.9446411132812 1300.40234375],0.2798486351966858,CE61VYL,0.20237867463146642
1729,1208,[473.06817626953125 986.7274780273438 994.639892578125 1430.534423828125],car,[652.87939453125 1294.4134521484375 781.188232421875 1332.9788818359375],0.30832791328430176,CE51TYL,0.24211156566970457
